id,history,comedy,animation,action,romance,documentary,mystery,crime,science fiction,fantasy,drama,western,horror,adventure,family,thriller,music,foreign,war
64639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64682,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64686,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
64688,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65212,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65754,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
65759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
66634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67109,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67220,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
67772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67913,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
68016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
68179,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
68351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68430,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
68718,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
68722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68724,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
68726,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
68727,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
68728,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
68730,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68735,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68737,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68812,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
68817,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69399,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
69401,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69404,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69417,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69422,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69426,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
69428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69668,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
69928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70074,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
70435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70436,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
70527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70578,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
70586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
70695,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70805,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70829,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70868,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70881,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70981,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
71469,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
71552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71668,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
71676,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
71679,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
71859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72190,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
72197,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
72207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72277,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
72331,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
72358,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
72431,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
72545,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72559,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
72663,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72710,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
72784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
73191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
73247,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73499,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73567,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
73575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73582,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73969,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74254,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
74458,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74465,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
74513,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
74725,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
74998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75174,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75531,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75612,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
75622,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
75638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
75780,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
76025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76163,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
76170,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
76264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76285,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
76338,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
76341,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
76349,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
76489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76492,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76494,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76544,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
76649,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76757,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
76758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
76788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77174,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
77221,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
77469,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77866,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
77877,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77931,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
77948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
77950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77951,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
77987,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
78133,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78146,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
78149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78206,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78698,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
79070,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79464,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
79593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
79777,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79783,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
80035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
80278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80585,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80591,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80920,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
81005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81188,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81796,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
81836,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82096,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82103,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82525,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
82532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82633,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82654,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82682,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
82687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82690,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
82696,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82700,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
82702,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
82703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
82992,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
83542,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
83666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
83770,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
84084,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
84165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84305,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84329,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
84336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84858,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
84892,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85277,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85446,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
85545,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85889,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
86467,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86825,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
86829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
86834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
86837,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86838,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87101,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
87368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
87428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87516,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
87533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87729,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87827,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
88005,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
88036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
88042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88224,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88273,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88641,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88751,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
88794,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
89750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92591,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92834,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93828,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
94329,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94348,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
94440,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94901,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96399,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96721,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96936,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
97020,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97365,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97367,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
97370,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
97430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97614,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
97630,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98357,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
98502,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98566,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
99861,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
100042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100402,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
100791,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
101173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
101267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
102197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102382,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
102632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102651,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
102780,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
102784,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
102899,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
103620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
105864,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
106135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106646,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
106747,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
107811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108346,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108923,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
109091,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
109264,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
109410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
109418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109421,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
109424,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109431,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109451,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109491,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
110160,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110402,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
110415,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
110428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111237,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
111479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
111836,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111960,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
112205,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112284,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
115782,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116613,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
116711,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
116741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116745,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
116977,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117251,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
117263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117319,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
117553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117629,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117691,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
